comprador_unico,n_items_sum,lead_min,n_categorias_sum,n_sellers_sum,reviews_buenas,freight_total_sum,frequency,recencia,compras_x_mes,monto_rango,installments_max,monto_sum,ordenes_180d,review_max,recencia_rel,ordenes_90d,monto_60d,freight_ratio_sum,monto_90d,cat_div_ratio,dow_distintos,meses_activo,n_items_max,ordenes_60d,ordenes_30d,cuotas_uso_ratio
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,7.0,1.0,1.0,1.0,17.92,1.0,9.0,1.0,0.0,1.0,112.92,1.0,4.0,1.0,1.0,112.92,0.18863157894736843,112.92,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,1.0,35.0,1.0,1.0,0.0,16.83,1.0,67.0,0.44776119402985076,0.0,5.0,169.73,1.0,1.0,1.0,1.0,0.0,0.11007194244604315,169.73,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,2.0,6.0,1.0,1.0,1.0,25.9,1.0,32.0,0.9375,0.0,10.0,523.9,1.0,5.0,1.0,1.0,523.9,0.052008032128514056,523.9,1.0,1.0,1.0,2.0,1.0,0.0,1.0
1,1.0,15.0,1.0,1.0,1.0,22.73,1.0,58.0,0.5172413793103449,0.0,4.0,292.63,1.0,5.0,1.0,1.0,292.63,0.08421637643571694,292.63,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,13.0,1.0,1.0,1.0,17.67,1.0,87.0,0.3448275862068966,0.0,1.0,77.57,1.0,4.0,1.0,1.0,0.0,0.294991652754591,77.57,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,13.0,1.0,1.0,1.0,16.18,1.0,113.0,0.26548672566371684,0.0,1.0,76.08,1.0,4.0,1.0,0.0,0.0,0.2701168614357262,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,22.0,1.0,1.0,1.0,15.1,1.0,45.0,0.6666666666666666,0.0,1.0,40.09,1.0,5.0,1.0,1.0,40.09,0.6042416966786714,40.09,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1,1.0,17.0,1.0,1.0,1.0,35.54,1.0,82.0,0.36585365853658536,0.0,1.0,232.53,1.0,5.0,1.0,1.0,0.0,0.180415249505051,232.53,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,9.0,1.0,1.0,0.0,15.4,1.0,55.0,0.5454545454545455,0.0,1.0,108.29,1.0,1.0,1.0,1.0,108.29,0.1657874905802562,108.29,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1,1.0,8.0,1.0,1.0,1.0,9.34,1.0,114.0,0.2631578947368421,0.0,1.0,27.33,1.0,4.0,1.0,0.0,0.0,0.519177320733741,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,5.0,1.0,1.0,1.0,18.76,1.0,81.0,0.37037037037037035,0.0,8.0,407.26,1.0,5.0,1.0,1.0,0.0,0.048288288288288295,407.26,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,10.0,1.0,1.0,0.0,18.09,1.0,110.0,0.27272727272727276,0.0,6.0,137.99,1.0,3.0,1.0,0.0,0.0,0.15087572977481234,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,12.0,1.0,1.0,1.0,17.88,1.0,111.0,0.27027027027027023,0.0,10.0,107.78,1.0,5.0,1.0,0.0,0.0,0.19888765294771968,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0,2.0,15.0,2.0,2.0,2.0,47.239999999999995,2.0,113.0,0.5309734513274337,70.28,10.0,320.64,2.0,4.0,1.0,0.0,0.0,0.5312101820081446,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,20.0,1.0,1.0,1.0,16.79,1.0,75.0,0.4,0.0,1.0,41.78,1.0,5.0,1.0,1.0,0.0,0.6718687474989996,41.78,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,2.0,3.0,1.0,1.0,1.0,60.5,1.0,115.0,0.2608695652173913,0.0,10.0,660.46,1.0,4.0,1.0,0.0,0.0,0.10084005600373358,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0
1,1.0,6.0,1.0,1.0,1.0,9.94,1.0,110.0,0.27272727272727276,0.0,1.0,58.84,1.0,5.0,1.0,0.0,0.0,0.20327198364008178,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,5.0,1.0,1.0,1.0,15.1,1.0,73.0,0.4109589041095891,0.0,1.0,35.0,1.0,5.0,1.0,1.0,0.0,0.7587939698492463,35.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,16.0,1.0,1.0,1.0,17.92,1.0,95.0,0.31578947368421056,0.0,3.0,64.82,1.0,5.0,1.0,0.0,0.0,0.38208955223880603,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,6.0,1.0,1.0,1.0,12.83,1.0,7.0,1.0,0.0,1.0,83.3,1.0,5.0,1.0,1.0,83.3,0.18206328934298283,83.3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,5.0,1.0,1.0,1.0,11.85,1.0,64.0,0.46875,0.0,1.0,61.84,1.0,5.0,1.0,1.0,0.0,0.23704740948189637,61.84,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,8.0,1.0,1.0,1.0,16.92,1.0,84.0,0.35714285714285715,0.0,5.0,62.82,1.0,5.0,1.0,1.0,0.0,0.3686274509803922,62.82,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,17.0,1.0,1.0,1.0,18.23,1.0,50.0,0.6,0.0,7.0,158.22,1.0,5.0,1.0,1.0,158.22,0.13022358739909992,158.22,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,13.0,1.0,1.0,1.0,17.63,1.0,26.0,1.0,0.0,1.0,72.38,1.0,5.0,1.0,1.0,72.38,0.3220091324200913,72.38,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,1.0,5.0,1.0,1.0,1.0,8.11,1.0,56.0,0.5357142857142857,0.0,1.0,57.11,1.0,5.0,1.0,1.0,57.11,0.16551020408163264,57.11,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,21.0,1.0,1.0,0.0,18.25,1.0,90.0,0.3333333333333333,0.0,3.0,238.15,1.0,2.0,1.0,0.0,0.0,0.08299226921327876,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,25.0,1.0,1.0,1.0,17.8,1.0,108.0,0.2777777777777778,0.0,1.0,96.8,1.0,5.0,1.0,0.0,0.0,0.22531645569620254,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,7.0,1.0,1.0,0.0,11.86,1.0,66.0,0.45454545454545453,0.0,4.0,63.76,1.0,3.0,1.0,1.0,0.0,0.2285163776493256,63.76,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,4.0,21.0,1.0,1.0,0.0,68.64,1.0,86.0,0.3488372093023256,0.0,1.0,868.24,1.0,1.0,1.0,1.0,0.0,0.08584292146073036,868.24,1.0,1.0,1.0,3.0,0.0,0.0,0.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,11.0,1.0,1.0,1.0,18.09,1.0,97.0,0.30927835051546393,0.0,2.0,138.08,1.0,5.0,1.0,0.0,0.0,0.15076256354696224,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,12.0,1.0,1.0,1.0,15.79,1.0,98.0,0.30612244897959184,0.0,1.0,65.78,1.0,5.0,1.0,0.0,0.0,0.3158631726345269,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,2.0,13.0,2.0,2.0,2.0,34.599999999999994,2.0,50.0,0.32085561497326204,9.060000000000002,1.0,763.5999999999999,1.0,5.0,0.6500317460317461,1.0,386.33,0.09493699186991869,386.33,0.5,2.0,2.0,1.0,1.0,0.0,0.0
1,1.0,3.0,1.0,1.0,1.0,9.44,1.0,115.0,0.2608695652173913,0.0,1.0,99.43,1.0,4.0,1.0,0.0,0.0,0.104900544504945,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,12.0,1.0,1.0,1.0,11.85,1.0,68.0,0.4411764705882353,0.0,3.0,36.35,1.0,5.0,1.0,1.0,0.0,0.4836734693877551,36.35,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,6.0,1.0,1.0,1.0,27.68,1.0,20.0,1.0,0.0,10.0,222.67,1.0,5.0,1.0,1.0,222.67,0.141955997743474,222.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,21.0,1.0,1.0,1.0,15.81,1.0,45.0,0.6666666666666666,0.0,3.0,165.8,1.0,5.0,1.0,1.0,165.8,0.10540702713514234,165.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,13.0,1.0,1.0,1.0,15.1,1.0,25.0,1.0,0.0,1.0,35.09,1.0,5.0,1.0,1.0,35.09,0.7553776888444222,35.09,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,1.0,33.0,1.0,1.0,0.0,21.31,1.0,67.0,0.44776119402985076,0.0,3.0,280.91,1.0,1.0,1.0,1.0,0.0,0.08208782742681046,280.91,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0,3.0,3.0,2.0,2.0,2.0,23.34,2.0,9.0,1.0,51.78,1.0,165.34,2.0,5.0,1.0,2.0,165.34,0.32608733816107094,165.34,0.5,1.0,1.0,2.0,1.0,1.0,0.0
1,1.0,21.0,1.0,1.0,1.0,16.34,1.0,40.0,0.75,0.0,1.0,145.34,1.0,4.0,1.0,1.0,145.34,0.12666666666666668,145.34,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,17.0,1.0,1.0,1.0,18.82,1.0,68.0,0.4411764705882353,0.0,5.0,196.81,1.0,5.0,1.0,1.0,0.0,0.1057362773189505,196.81,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,8.0,1.0,1.0,1.0,8.11,1.0,80.0,0.375,0.0,1.0,38.01,1.0,5.0,1.0,1.0,0.0,0.27123745819397993,38.01,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,13.0,1.0,1.0,1.0,13.43,1.0,58.0,0.5172413793103449,0.0,2.0,72.43,1.0,4.0,1.0,1.0,72.43,0.2276271186440678,72.43,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,22.0,1.0,1.0,0.0,29.75,1.0,65.0,0.46153846153846156,0.0,10.0,226.74,1.0,1.0,1.0,1.0,0.0,0.1510228945631758,226.74,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,11.0,1.0,1.0,1.0,15.65,1.0,81.0,0.37037037037037035,0.0,1.0,144.55,1.0,5.0,1.0,1.0,0.0,0.12141194724592708,144.55,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,6.0,1.0,1.0,1.0,7.78,1.0,34.0,0.8823529411764706,0.0,1.0,23.7604,1.0,5.0,1.0,1.0,17.77,0.7787787787787788,17.77,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1,1.0,16.0,1.0,1.0,1.0,12.69,1.0,68.0,0.4411764705882353,0.0,3.0,62.64,1.0,5.0,1.0,1.0,0.0,0.254054054054054,62.64,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,26.0,1.0,1.0,1.0,15.23,1.0,33.0,0.9090909090909091,0.0,1.0,84.23,1.0,5.0,1.0,1.0,84.23,0.22072463768115944,84.23,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1,1.0,35.0,1.0,1.0,0.0,30.05,1.0,68.0,0.4411764705882353,0.0,1.0,589.05,1.0,1.0,1.0,1.0,0.0,0.0537567084078712,589.05,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,13.0,1.0,1.0,1.0,35.65,1.0,116.0,0.25862068965517243,0.0,10.0,1101.51,1.0,5.0,1.0,0.0,0.0,0.027375,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,20.0,1.0,1.0,1.0,17.14,1.0,67.0,0.44776119402985076,0.0,1.0,117.14,1.0,4.0,1.0,1.0,0.0,0.1714,117.14,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,5.0,1.0,1.0,0.0,7.78,1.0,27.0,1.0,0.0,1.0,23.7604,1.0,3.0,1.0,1.0,22.68,0.5221476510067115,22.68,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,1.0,7.0,0.0,1.0,1.0,14.1,1.0,15.0,1.0,0.0,3.0,32.59,1.0,5.0,1.0,1.0,32.59,0.762574364521363,32.59,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1,2.0,13.0,1.0,1.0,1.0,33.58,1.0,61.0,0.49180327868852464,0.0,5.0,73.38,1.0,5.0,1.0,1.0,0.0,0.8437185929648241,73.38,1.0,1.0,1.0,2.0,0.0,0.0,1.0
1,3.0,29.0,1.0,1.0,1.0,98.78999999999999,1.0,71.0,0.4225352112676056,0.0,1.0,395.79,1.0,4.0,1.0,1.0,0.0,0.3326262626262626,395.79,1.0,1.0,1.0,3.0,0.0,0.0,0.0
1,1.0,19.0,1.0,1.0,1.0,31.97,1.0,29.0,1.0,0.0,10.0,206.87,1.0,5.0,1.0,1.0,206.87,0.18279016580903373,206.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,12.0,1.0,1.0,1.0,15.79,1.0,39.0,0.7692307692307692,0.0,1.0,35.69,1.0,5.0,1.0,1.0,35.69,0.7934673366834171,35.69,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1,1.0,3.0,1.0,1.0,1.0,15.17,1.0,17.0,1.0,0.0,1.0,75.17,1.0,5.0,1.0,1.0,75.17,0.25283333333333335,75.17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,1.0,19.0,1.0,1.0,0.0,15.15,1.0,33.0,0.9090909090909091,0.0,1.0,215.05,1.0,2.0,1.0,1.0,215.05,0.07578789394697348,215.05,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1,1.0,13.0,1.0,1.0,1.0,17.63,1.0,23.0,1.0,0.0,1.0,41.62,1.0,4.0,1.0,1.0,41.62,0.7348895373072113,41.62,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,1.0,16.0,1.0,1.0,1.0,25.63,1.0,52.0,0.5769230769230769,0.0,1.0,57.63,1.0,5.0,1.0,1.0,57.63,0.8009375,57.63,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,4.0,13.0,2.0,2.0,1.0,76.53000000000002,1.0,39.0,0.7692307692307692,0.0,10.0,140.01,1.0,5.0,1.0,1.0,140.01,1.205196850393701,140.01,1.0,1.0,1.0,3.0,1.0,0.0,1.0
1,1.0,11.0,1.0,1.0,1.0,14.55,1.0,91.0,0.32967032967032966,0.0,1.0,343.77,1.0,5.0,1.0,0.0,0.0,0.04419537087661746,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,22.0,1.0,1.0,1.0,17.54,1.0,57.0,0.5263157894736842,0.0,2.0,416.54,1.0,4.0,1.0,1.0,416.54,0.04395989974937343,416.54,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,2.0,1.0,1.0,1.0,11.73,1.0,36.0,0.8333333333333334,0.0,1.0,51.72,1.0,5.0,1.0,1.0,51.72,0.2933233308327082,51.72,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1,1.0,16.0,1.0,1.0,1.0,17.99,1.0,76.0,0.39473684210526316,0.0,3.0,196.99,1.0,5.0,1.0,1.0,0.0,0.10050279329608938,196.99,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,12.0,1.0,1.0,1.0,16.25,1.0,96.0,0.3125,0.0,1.0,86.15,1.0,5.0,1.0,0.0,0.0,0.23247496423462086,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,10.0,1.0,1.0,1.0,31.91,1.0,75.0,0.4,0.0,4.0,197.81,1.0,5.0,1.0,1.0,0.0,0.1923447860156721,197.81,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,2.0,9.0,2.0,2.0,0.0,25.55,1.0,66.0,0.45454545454545453,0.0,10.0,135.45,1.0,3.0,1.0,1.0,0.0,0.23248407643312102,135.45,1.0,1.0,1.0,2.0,0.0,0.0,1.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,5.0,1.0,1.0,1.0,22.85,1.0,105.0,0.2857142857142857,0.0,4.0,359.85,1.0,5.0,1.0,0.0,0.0,0.06780415430267063,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,12.0,1.0,1.0,1.0,50.66,1.0,27.0,1.0,0.0,10.0,324.66,1.0,4.0,1.0,1.0,324.66,0.1848905109489051,324.66,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,6.0,1.0,1.0,1.0,15.21,1.0,21.0,1.0,0.0,8.0,314.21,1.0,5.0,1.0,1.0,314.21,0.050869565217391305,314.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,16.0,1.0,1.0,0.0,40.92,1.0,19.0,1.0,0.0,8.0,840.82,1.0,3.0,1.0,1.0,782.4300000000001,0.05115639454931867,840.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,8.0,1.0,1.0,1.0,15.15,1.0,102.0,0.29411764705882354,0.0,1.0,215.14,1.0,5.0,1.0,0.0,0.0,0.07575378768938447,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,6.0,1.0,1.0,1.0,15.27,1.0,41.0,0.7317073170731707,0.0,8.0,403.27,1.0,5.0,1.0,1.0,403.27,0.03935567010309278,403.27,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,8.0,1.0,1.0,1.0,13.64,1.0,48.0,0.625,0.0,5.0,102.64,1.0,5.0,1.0,1.0,102.64,0.15325842696629213,102.64,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,20.0,1.0,1.0,1.0,34.35,1.0,28.0,1.0,0.0,2.0,112.35,1.0,5.0,1.0,1.0,112.35,0.44038461538461543,112.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0,2.0,11.0,2.0,2.0,2.0,32.95,2.0,82.0,0.5128205128205129,38.21,2.0,163.85,2.0,5.0,0.7008547008547008,1.0,0.0,0.5572156862745099,101.03,0.5,1.0,2.0,1.0,0.0,0.0,0.5
1,1.0,12.0,1.0,1.0,1.0,13.43,1.0,32.0,0.9375,0.0,1.0,63.33,1.0,4.0,1.0,1.0,63.33,0.26913827655310624,63.33,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1,1.0,3.0,1.0,1.0,1.0,12.97,1.0,107.0,0.2803738317757009,0.0,2.0,102.87,1.0,5.0,1.0,0.0,0.0,0.14427141268075638,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,2.0,6.0,1.0,1.0,1.0,24.94,1.0,7.0,1.0,0.0,1.0,244.74,1.0,5.0,1.0,1.0,244.74,0.11346678798908098,244.74,1.0,1.0,1.0,2.0,1.0,1.0,0.0
1,1.0,3.0,1.0,1.0,1.0,9.94,1.0,87.0,0.3448275862068966,0.0,2.0,180.94,1.0,5.0,1.0,1.0,0.0,0.05812865497076023,180.94,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,20.0,1.0,1.0,0.0,15.28,1.0,67.0,0.44776119402985076,0.0,4.0,90.28,1.0,3.0,1.0,1.0,0.0,0.20373333333333332,90.28,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,12.0,1.0,1.0,1.0,14.04,1.0,68.0,0.4411764705882353,0.0,7.0,78.94,1.0,4.0,1.0,1.0,0.0,0.2163328197226502,78.94,1.0,1.0,1.0,1.0,0.0,0.0,1.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
0,2.0,5.0,2.0,2.0,2.0,23.7,2.0,81.0,0.42857142857142855,0.0,1.0,103.5,2.0,5.0,0.6500317460317461,1.0,0.0,0.5939849624060151,51.75,0.5,2.0,2.0,1.0,0.0,0.0,0.0
1,1.0,16.0,1.0,1.0,1.0,13.63,1.0,51.0,0.5882352941176471,0.0,1.0,100.62,1.0,4.0,1.0,1.0,100.62,0.15668467639958616,100.62,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1,1.0,5.0,1.0,1.0,0.0,14.1,1.0,65.0,0.46153846153846156,0.0,1.0,39.36,1.0,1.0,1.0,1.0,0.0,0.5581947743467933,39.36,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0,2.0,15.0,2.0,2.0,1.0,75.67,2.0,58.0,0.9375,70.28,6.0,793.5699999999999,2.0,4.0,0.90625,2.0,732.29,1.5125737850731786,793.5699999999999,0.5,2.0,2.0,1.0,1.0,0.0,1.0
0,2.0,7.0,2.0,2.0,2.0,17.44,2.0,113.0,0.3529411764705882,6.0,1.0,103.24,2.0,5.0,0.6647058823529411,0.0,0.0,0.40852457942241227,0.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0
0,1.0,10.0,1.0,1.0,1.0,16.66,1.0,57.0,0.5357142857142857,0.0,2.0,105.18,1.0,5.0,1.0,1.0,32.09,0.22492307692307692,77.11,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,12.0,1.0,1.0,1.0,18.26,1.0,27.0,1.0,0.0,3.0,163.25,1.0,4.0,1.0,1.0,163.25,0.1259397199806883,163.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,6.0,1.0,1.0,1.0,9.79,1.0,50.0,0.6,0.0,5.0,149.69,1.0,4.0,1.0,1.0,149.69,0.06997855611150822,149.69,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,22.0,1.0,1.0,0.0,16.79,1.0,50.0,0.6,0.0,4.0,49.09,1.0,5.0,1.0,1.0,49.09,0.5198142414860681,49.09,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1,1.0,2.0,1.0,1.0,1.0,8.72,1.0,11.0,1.0,0.0,1.0,31.71,1.0,5.0,1.0,1.0,31.71,0.3792953458025229,31.71,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,1.0,5.0,1.0,1.0,1.0,16.79,1.0,99.0,0.30303030303030304,0.0,2.0,61.79,1.0,4.0,1.0,0.0,0.0,0.3731111111111111,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,10.0,1.0,1.0,1.0,12.74,1.0,115.0,0.2608695652173913,0.0,1.0,69.73,1.0,4.0,1.0,0.0,0.0,0.2235479908755922,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,8.0,1.0,1.0,1.0,13.08,1.0,67.0,0.44776119402985076,0.0,1.0,58.06999999999999,1.0,5.0,1.0,1.0,0.0,0.2907312736163592,58.06999999999999,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1.0,4.0,1.0,1.0,1.0,17.71,1.0,8.0,1.0,0.0,4.0,83.6,1.0,5.0,1.0,1.0,83.6,0.26878130217028384,83.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,4.0,1.0,1.0,1.0,7.78,1.0,58.0,0.5172413793103449,0.0,1.0,37.77,1.0,5.0,1.0,1.0,37.77,0.25941980660220076,37.77,1.0,1.0,1.0,1.0,1.0,0.0,0.0
1,1.0,20.0,1.0,1.0,1.0,16.35,1.0,58.0,0.5172413793103449,0.0,4.0,101.34,1.0,5.0,1.0,1.0,101.34,0.19237557359689378,101.34,1.0,1.0,1.0,1.0,1.0,0.0,1.0
