customer_unique_id,is_churn,recency_obs,frequency_obs,ticket_prom,avg_items,avg_freight,freight_ratio,n_sellers,avg_cuotas,max_cuotas,lead_time_prom,delay_max,pct_boleto,pct_credito,pct_finde,n_categorias,review_score,reg_CentroOeste,reg_Nordeste,reg_Norte,reg_Sudeste,reg_Sur
6e5aeeab1cda94f7a8442c7aaebba5c3,1,190.0,1.0,131.16,1.0,21.26,0.1934485896269336,1.0,4.0,4.0,7.0,-15.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
8fb2e52fcbd795b87119ac26b5f50187,1,0.0,1.0,132.95,1.0,18.05,0.15709312445604873,1.0,3.0,3.0,7.0,-14.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
43b3c1146ad177d1711b04964ad83e7d,1,80.0,1.0,265.31,1.0,35.41,0.15402348847324923,1.0,2.0,2.0,18.0,-6.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
f63490c46cb95af7379c9a88bc3b2d1d,1,191.0,1.0,659.15,1.0,29.25,0.04643594221304969,1.0,1.0,1.0,10.0,-12.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
486d71023877be2d259d015f915f8c81,1,40.0,1.0,54.1,1.0,14.1,0.3525,1.0,1.0,1.0,5.0,-13.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
1bdfc6d488745f72a41471d85b427db2,1,59.0,1.0,355.03,1.0,36.03,0.11294670846394984,1.0,2.0,2.0,19.0,-12.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
4fda45871d644d13d55b6626a91f24f9,1,95.0,1.0,64.62,1.0,12.7,0.2446070878274268,1.0,3.0,3.0,24.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
947f4be753eafffc31e2dbbafc03f34c,1,182.0,1.0,115.9,1.0,25.91,0.28792088009778866,1.0,10.0,10.0,9.0,-27.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
e011d3558e6f309aad38358a8fba3bf8,1,30.0,1.0,223.88,2.0,25.89,0.13076418000909137,2.0,10.0,10.0,5.0,-12.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
52ebcbada3c76effbbf7f65d3db5ba80,1,217.0,1.0,34.42,1.0,14.52,0.7296482412060302,1.0,3.0,3.0,8.0,-15.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
ec756b42272d86d9ea8148a03faad631,1,1.0,1.0,60.69,1.0,15.79,0.3516703786191537,1.0,1.0,1.0,15.0,-7.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
6619448b6ef9f4ff0189d1a371ca92a0,1,92.0,1.0,42.77,1.0,7.78,0.2223492426407545,1.0,1.0,1.0,2.0,-11.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
252dce9656e60e54afc24a4a5722d66a,1,108.0,1.0,65.71,1.0,8.72,0.15300929987717143,1.0,1.0,1.0,4.0,-14.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
a1b7b730e09f2d92657084360f2d5c91,1,34.0,1.0,42.0,1.0,15.1,0.5613382899628253,1.0,1.0,1.0,6.0,-16.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
38589c29dc87cf47d66d8410af1bebbd,1,81.0,1.0,1232.85,1.0,32.85,0.027375,1.0,6.0,6.0,18.0,-6.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
ef0996a1a279c26e7ecbd737be23d235,1,111.0,1.0,37.77,1.0,7.78,0.25941980660220076,1.0,1.0,1.0,5.0,-8.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
9164cd45afebaec2d61200f8f51fee45,1,12.0,1.0,205.46,1.0,18.56,0.09930444087747457,1.0,10.0,10.0,13.0,-11.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
3ed0874522994e4546f6867dd2e15e7f,1,13.0,1.0,62.46,1.0,12.69,0.25497287522603973,1.0,2.0,2.0,11.0,-9.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
fff3a9369e4b7102fab406a334a678c3,1,103.0,1.0,102.74,1.0,17.84,0.21012956419316842,1.0,2.0,2.0,17.0,-7.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0
edd1864079b2d69900cbf5c2bcb931c7,1,321.0,1.0,18.62,1.0,8.72,0.8808080808080808,1.0,1.0,1.0,11.0,-28.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
3876ec7cd0c3892a45b8a3a13a6472f3,1,152.0,1.0,46.01,1.0,13.37,0.4096200980392157,1.0,3.0,3.0,6.0,-18.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
124fe05c154060b55f07936ba7be2cfb,1,41.0,1.0,308.3,1.0,19.3,0.06678200692041522,1.0,4.0,4.0,9.0,-18.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
d9e44c22fba903ca3843c1512e44f82c,1,4.0,1.0,231.27,1.0,41.28,0.2172745933996526,1.0,1.0,1.0,11.0,-8.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
965a6ce51596c039ea97f6a355e481ba,1,249.0,1.0,74.17,1.0,14.18,0.23637272878813134,1.0,1.0,1.0,11.0,-9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
cff1a4206afe88fe18266e2a02973289,1,229.0,1.0,169.48,1.0,9.49,0.05931620726295393,1.0,1.0,1.0,4.0,-16.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
3af0afdfa15d1a9ada578e483110bd22,1,251.0,1.0,63.81,1.0,14.11,0.2839034205231388,1.0,1.0,1.0,8.0,-14.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
1d1ef6c7dc1da586a9f17a4ca49db776,1,156.0,1.0,125.08,2.0,25.28,0.2533066132264529,2.0,8.0,8.0,4.0,-14.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
95e9cd28961cc8643cfea5189ffe3a61,1,67.0,1.0,321.78,1.0,16.88,0.055362413906198754,1.0,8.0,8.0,11.0,-13.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
5fdda6aed5afe91b789efcce90de5edb,1,62.0,1.0,89.05,1.0,13.55,0.1794701986754967,1.0,1.0,1.0,7.0,-8.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
06c5db39fbbb2349c91208f215c0fc5b,1,156.0,1.0,268.99,1.0,19.0,0.07600304012160486,1.0,1.0,1.0,4.0,-18.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
0178b244a5c281fb2ade54038dd4b161,0,195.0,1.0,102.03,1.0,12.13,0.13492769744160177,1.0,9.0,9.0,7.0,-11.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
bcfd06ea1136c9aa8e9d8c94c1444993,1,44.0,1.0,138.24,1.0,38.25,0.38253825382538253,1.0,3.0,3.0,16.0,-9.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
5df0c87636ac65c60a7e0e17964a5072,1,292.0,1.0,52.87,1.0,28.97,1.2121338912133892,1.0,2.0,2.0,6.0,-47.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0
98876080407f518f16df04f975f93668,1,56.0,1.0,31.0,1.0,15.1,0.949685534591195,1.0,3.0,3.0,14.0,-20.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
699e6b7844a990fe39bec69dfb3932b0,1,202.0,1.0,85.12,1.0,11.13,0.1504257332071902,1.0,3.0,3.0,19.0,-2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
01ef3ec35f556231aee2f73e8bc6f8a0,1,48.0,1.0,237.88,1.0,17.98,0.08176443838108231,1.0,4.0,4.0,22.0,-12.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0
6ff8b0d7b35d5c945633b8d60165691b,1,307.0,1.0,54.51,1.0,14.52,0.36309077269317325,1.0,1.0,1.0,11.0,-30.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
9b67500d042a3267a5e9a9371458ad78,1,63.0,1.0,840.48,1.0,40.49,0.0506131326641583,1.0,10.0,10.0,1.0,-12.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
bd32064dc20647a566342828eded6fd6,1,70.0,1.0,165.98,1.0,36.98,0.2866666666666666,1.0,2.0,2.0,16.0,-4.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
49e6749fd8bf4a9218457eb19a92e200,0,219.0,1.0,240.74,1.0,60.84,0.33818788215675377,1.0,1.0,1.0,23.0,-8.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
7e15d02591e7b28a5f3521026dc334e8,1,140.0,1.0,39.1,1.0,15.1,0.6291666666666667,1.0,3.0,3.0,12.0,-10.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
8caf90d0af455ede16cffd08c4d0d87d,1,58.0,1.0,58.59,1.0,18.59,0.46475,1.0,5.0,5.0,8.0,-21.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
c3d6b1b5c833c43cfb3b153c507820a8,1,0.0,1.0,45.01,1.0,15.11,0.5053511705685618,1.0,1.0,1.0,13.0,-7.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
4dc8f041a96ec301d99be607c8ac1bb4,1,216.0,1.0,120.05,1.0,25.15,0.2650158061116965,1.0,1.0,1.0,14.0,-27.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0
4706af85da078301c35ace57729cbc6b,1,259.0,1.0,79.62,1.0,14.62,0.22492307692307692,1.0,2.0,2.0,5.0,-16.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
36f804a69fdb2b0759b7ae968c11c363,1,265.0,1.0,187.45,1.0,27.55,0.17229518449030645,1.0,1.0,1.0,15.0,-12.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
8247cb60ef6a1d0c8a844cd5832108fb,1,29.0,1.0,225.67,1.0,26.67,0.13402010050251256,1.0,1.0,1.0,14.0,-16.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0
35bbb96d850c5f9ab81302b4dd1670c4,1,215.0,1.0,113.56,2.0,35.56,0.4558974358974359,1.0,10.0,10.0,14.0,-13.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0
2bca5fe01d46ab5cc2bc5aaade88d850,1,115.0,1.0,19.0,1.0,15.1,3.871794871794872,1.0,1.0,1.0,12.0,-20.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
b029f13f9e92a709a47aa13a8207b274,1,184.0,1.0,166.31,1.0,46.31,0.3859166666666667,1.0,5.0,5.0,21.0,-10.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
2fe46c401749e9e36339f1eee4f16396,1,217.0,1.0,659.0,2.0,39.2,0.06324620845434012,1.0,8.0,8.0,23.0,-4.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
a153e6d30cf5e1fd4847902a6608e7b4,1,33.0,1.0,142.48,1.0,13.92,0.10827629122588674,1.0,2.0,2.0,5.0,-14.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
6b55f7157c72d5b59efdcce5669d1c62,1,34.0,1.0,419.04,1.0,19.05,0.04762619065476637,1.0,6.0,6.0,6.0,-15.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
03e617aa03379916298509c50f723bbe,1,126.0,1.0,146.68,2.0,26.88,0.22437395659432388,1.0,2.0,2.0,13.0,-13.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
bf32a4cdfab5cc31913c0ecea68ec7de,1,149.0,1.0,244.15,1.0,14.16,0.06156789425627201,1.0,10.0,10.0,1.0,-10.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
51fed7c5898cdadba813f39d26ee8979,1,141.0,1.0,75.07,1.0,15.17,0.25325542570951587,1.0,1.0,1.0,6.0,-17.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
6223bdc5aab952ee49dea3511f89e7ec,0,1.0,1.0,247.04,2.0,31.04,0.1437037037037037,1.0,1.0,1.0,9.0,-11.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
498973ca5f91139ababfba82930b08bd,1,68.0,1.0,142.23,1.0,13.03,0.1008513931888545,1.0,1.0,1.0,6.0,-27.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
515e76331fae8d3ab3d873bbbc890cc2,1,127.0,1.0,39.01,1.0,15.11,0.6322175732217573,1.0,1.0,1.0,11.0,-12.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
349eebf90d7966610f93da0df77c304b,1,119.0,1.0,233.81,1.0,28.81,0.14053658536585364,1.0,3.0,3.0,20.0,-13.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
20bf22beff2ee0911323a756376b8cd8,1,1.0,1.0,69.09,1.0,25.19,0.5738041002277905,1.0,1.0,1.0,20.0,-4.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
c3efecdc2ca34416d845120af0bfca09,1,27.0,2.0,46.89,1.5,22.65,0.9344059405940593,2.0,1.0,1.0,9.0,-10.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
4c34d2ee146ada6cab4004100f065fd7,1,184.0,1.0,29.09,1.0,15.1,1.0793423874195853,1.0,1.0,1.0,8.0,-14.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
88f7972f3f521975d199f30aae8053ff,1,77.0,1.0,56.69,1.0,16.79,0.42080200501253134,1.0,2.0,2.0,13.0,-8.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
3815f06e9d85c0b0dc33e80abebbb0fb,1,287.0,1.0,128.11,1.0,24.12,0.23194537936340034,1.0,1.0,1.0,8.0,-18.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
060fc051abdd1173a56b173d01e98294,1,44.0,1.0,135.6,1.0,15.6,0.13,1.0,1.0,1.0,7.0,-11.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
e1953c90ac89e51d2a22932191ce0c43,1,219.0,1.0,304.52,1.0,44.62,0.17168141592920355,1.0,3.0,3.0,22.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
8b686328efe76648e7406bfc31e2198f,1,142.0,1.0,100.77,1.0,35.77,0.5503076923076924,1.0,4.0,4.0,32.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
9146de9c43fa373c4ce8af26c8db8336,1,91.0,2.0,465.595,1.0,21.595,0.06196943681318681,2.0,10.0,10.0,10.0,-16.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
3effc73099890b57bda399120a52d14e,1,207.0,1.0,60.42,1.0,12.93,0.2722678458622868,1.0,1.0,1.0,10.0,-14.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
cdb9cf9385bb18e885cbc22166dd2bb1,1,26.0,1.0,151.58,1.0,16.58,0.12281481481481481,1.0,10.0,10.0,11.0,-7.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
525236008daa62b6022f35142ef864d3,0,47.0,1.0,86.15,1.0,16.25,0.23247496423462086,1.0,6.0,6.0,12.0,-21.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
117afdd8d1bcf43bd2039004062fea12,1,95.0,1.0,111.89,1.0,11.9,0.11901190119011902,1.0,6.0,6.0,5.0,-7.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
42e35f263bfc894dd0d9a3114c608b9f,1,15.0,1.0,140.08,1.0,41.08,0.41494949494949496,1.0,5.0,5.0,7.0,-16.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
fd55b2c7b286e0681ec57cbf5f23d715,1,239.0,1.0,58.71,1.0,8.72,0.17443488697739548,1.0,1.0,1.0,2.0,-14.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
6855bb508eae3d6c13c4a583c633bb73,1,199.0,1.0,41.79,1.0,15.1,0.5657549644061446,1.0,1.0,1.0,8.0,-15.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
ec5be40bc0663d0c83680a9f7cc800a9,1,38.0,1.0,86.31,1.0,19.71,0.295945945945946,1.0,4.0,4.0,16.0,-8.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
b1c3a2eb5dd4e5653ed72d8c1b0f8853,1,169.0,1.0,66.01,1.0,15.11,0.2968565815324165,1.0,1.0,1.0,5.0,-17.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
12a56c6899177584ece45aa47e350cdf,1,231.0,1.0,96.2,1.0,11.2,0.13176470588235292,1.0,1.0,1.0,6.0,-16.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
6e3fb31caa2b7dc1177aea46a7483f9b,1,107.0,1.0,74.16,1.0,15.16,0.2569491525423729,1.0,3.0,3.0,3.0,-20.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
04e01ceba008c9f51cb4e9eb876dfc6a,1,211.0,1.0,483.67,1.0,14.67,0.031279317697228144,1.0,5.0,5.0,7.0,-24.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
07f4cb8e1e05580da57e8d57c19eae21,1,112.0,1.0,32.69,1.0,12.69,0.6345,1.0,1.0,1.0,9.0,-11.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
bf46c400d1900092ee530d1d0d8850fe,1,211.0,1.0,305.78,1.0,15.79,0.05445015345356736,1.0,8.0,8.0,9.0,-11.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
142c6e341e91f0761d8a7e924f80e9cc,1,266.0,1.0,139.91,1.0,20.91,0.1757142857142857,1.0,1.0,1.0,8.0,-26.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
376a8ed3a5863ace7c741d5e43e07ec5,1,233.0,1.0,102.33,1.0,17.33,0.20388235294117646,1.0,3.0,3.0,3.0,-28.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
b3ccffc2716943cbfae0557e97aa5c61,1,227.0,1.0,476.85,1.0,13.85,0.029913606911447083,1.0,9.0,9.0,6.0,-20.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
f3cc15d4f36871d4e330ead99799f2ac,1,300.0,1.0,90.61,1.0,26.71,0.41799687010954617,1.0,4.0,4.0,70.0,27.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
c68b9c4617085e592c949734e98c43fc,1,103.0,1.0,147.28,1.0,27.38,0.22835696413678064,1.0,5.0,5.0,27.0,-29.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
44965b45a336234470af4fcc652a070e,1,27.0,1.0,43.09,1.0,15.1,0.5394783851375491,1.0,1.0,1.0,8.0,-14.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
f386a3c957c05fc9f138303155df1c32,1,113.0,1.0,73.36,1.0,15.16,0.26048109965635735,1.0,2.0,2.0,14.0,-8.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
2706381a92441555f6055998fef0b71d,1,138.0,1.0,27.38,1.0,12.48,0.8375838926174497,1.0,1.0,1.0,10.0,-10.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
1d03378e83cea900bb78ae88c12243d8,1,178.0,1.0,181.29,1.0,18.39,0.11289134438305709,1.0,4.0,4.0,5.0,-19.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0
8d077ba3ae7f203c536f3b3c76e98bd6,1,229.0,1.0,35.7,1.0,20.8,1.395973154362416,1.0,1.0,1.0,13.0,-32.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
a5fcbc9e71f8d589a161c685cadedd6e,1,239.0,1.0,229.9,3.0,78.12,0.5146584096449042,2.0,1.0,1.0,15.0,-20.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7fd1da4e74c70877419d20500e1de7cc,1,66.0,1.0,111.89,1.0,11.9,0.11901190119011902,1.0,2.0,2.0,2.0,-10.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
3ddf75230a5da0dca3de49ea70faf061,1,93.0,1.0,56.78,1.0,7.78,0.15877551020408165,1.0,1.0,1.0,2.0,-9.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
74e2d1409afd68ed9c55dfd64e134e05,1,219.0,1.0,239.81,1.0,19.82,0.09009500431837811,1.0,1.0,1.0,15.0,-8.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
c4de6c1719eff03b6d30aff09571e272,0,22.0,1.0,176.71,1.0,38.81,0.28143582306018855,1.0,2.0,2.0,11.0,-7.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
ad95527eb93ab5b372afd4f6af9bcf5b,1,283.0,1.0,44.42,1.0,14.52,0.48561872909699,1.0,1.0,1.0,12.0,-18.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
be0b65649fd2f8f9111e41a56a8c7d71,1,266.0,1.0,87.51,1.0,27.61,0.4609348914858097,1.0,1.0,1.0,9.0,-10.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
ad6347b3d1ee0be630742d96abcbd9bb,1,161.0,1.0,145.66,1.0,15.66,0.12046153846153847,1.0,5.0,5.0,14.0,-15.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
341e7e501908a2d90a991ff46ca0c70a,1,286.0,1.0,137.14,1.0,27.24,0.2478616924476797,1.0,3.0,3.0,14.0,-24.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
e1aa29733dfe56846a5f92ac3e4b1cd7,1,2.0,1.0,67.53,1.0,17.63,0.3533066132264529,1.0,1.0,1.0,13.0,-12.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
2327a30321a58fea769d06b849a7fea4,1,195.0,1.0,63.62,1.0,25.63,0.6746512240063174,1.0,6.0,6.0,12.0,-17.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0
e66e20554b301694df07bec45298e25d,1,60.0,1.0,49.4,1.0,17.6,0.5534591194968553,1.0,4.0,4.0,9.0,-21.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
b809eb0b4e9337cc3e17055d71d32eef,1,229.0,1.0,101.14,1.0,11.24,0.125027808676307,1.0,2.0,2.0,5.0,-16.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
66ae4493fc7c710a8db6d9620901f40d,0,37.0,1.0,110.09,1.0,12.19,0.12451481103166495,1.0,10.0,10.0,7.0,-9.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
67caff935b3a9243ea79cdc671b582da,1,111.0,1.0,38.75,1.0,11.85,0.4405204460966543,1.0,1.0,1.0,5.0,-14.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
0f5f758216c397ef8237f5d1e236e9b8,1,21.0,1.0,1489.47,1.0,52.47,0.03651356993736952,1.0,7.0,7.0,14.0,-13.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
adf4fe4a0c7455d38ce27058d4b85f97,1,181.0,1.0,62.01,1.0,16.11,0.3509803921568627,1.0,1.0,1.0,15.0,-10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
dfdd9655f4a59d95b15b27c0ce6777c3,1,239.0,1.0,45.7,1.0,20.8,0.8353413654618475,1.0,1.0,1.0,13.0,-17.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
e2cd06f768aa9fe3e020adf7457eca37,1,139.0,1.0,111.03,1.0,13.03,0.13295918367346937,1.0,2.0,2.0,11.0,-9.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
1d514d88794bb46123db575f387bf739,1,17.0,1.0,107.78,1.0,17.88,0.19888765294771968,1.0,3.0,3.0,17.0,-14.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
9863c758a10c8d938f054fb48c464738,1,140.0,1.0,202.82,1.0,12.83,0.06752986999315753,1.0,1.0,1.0,6.0,-14.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
f1aef84cc9848a0f2618b6cee49c8628,1,51.0,1.0,77.57,1.0,17.67,0.294991652754591,1.0,2.0,2.0,8.0,-16.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
7815428b9830964ff7acc51d3342b0a8,1,165.0,1.0,298.2,1.0,18.21,0.0650380370727526,1.0,10.0,10.0,19.0,-8.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
284d6bbe873523ddaafba1ff080a7b69,1,271.0,1.0,173.29,1.0,11.74,0.0726709996904983,1.0,17.0,17.0,5.0,-16.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0
4ecf25c37c4543d4f54524b0e0c8dd04,1,256.0,1.0,798.27,1.0,148.27,0.22810769230769232,1.0,10.0,10.0,16.0,-16.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
